Id,Vuosi,Kuukausi,Neljannes,PainoKk,PainoQ,VkonPv,RajaPiste,Hsatama,AsMaa,Alue,RajaAsDist,Kansal,Sukup,Ikaryhma,KestoPv,KestoYo,PkYot,Mk1Yot,Mk2Yot,Mk3Yot,MatKestoFlag,Kulkuvaline,KulkuvalineFlag,MatTyyp,MatTyypFlag,MatTark,OpKesto,MuutMaat,PkKunta,PkMaakunta,PkSuuralue,PkRyhma,Mk1Kunta,Mk1Maakunta,Mk1Suuralue,Mk1Ryhma,Mk2Kunta,Mk2Maakunta,Mk2Suuralue,Mk2Ryhma,Mk3Kunta,Mk3Maakunta,Mk3Suuralue,Mk3Ryhma,Majoitus,Pake,PakeA,PakePL,PakeMPS,PakePMM,SegLuonto,SegUrhei,SegHyvin,SegKult,SegKaupu,SegTapah,SegOstos,SegKierto,SegEiMit,Yli50kmSuom,Yli50Auto,Yli50Juna,Yli50Lento,Yli50Linja,Yli50Laiva,Yli50Taksi,EnsiVaraus,EnsiVarausKk,Seura,SeuraAlle7v,Seura8_15v,PalaaKesa,PalaaTalvi,EURYht,EURMaj,EURRav,EURPolt,EURLiik,EURKult,EURMuu,EURYhtPv,EURMajYo,EURRavPv,EURPoltPv,EURLiikPv,EURKultPv,EURMuuPv,EURMajYoFlag,EURRavPvFlag,EURPoltPvFlag,EURLiikPvFlag,EURKultPvFlag,EURMuuPvFlag,RahaEM,RahaKat,RahaKortti,CO2Matka,CO2Liik,CO2Viip,CO2Yht,PainoKkEURMaj,PainoKkEURRav,PainoKkEURPolt,PainoKkEURLiik,PainoKkEURKult,PainoKkEURMuu,PainoKkEURYht,PainoKkCO2,PainoKkYo,PainoKkPv,PainoQEURMaj,PainoQEURRav,PainoQEURPolt,PainoQEURLiik,PainoQEURKult,PainoQEURMuu,PainoQEURYht,PainoQCO2,PainoQYo,PainoQPv
2023031089,2023,3,,822.16860968,,7,1,,TR,,2332.8297165,TR,2,3,11,10,10,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,4,,,,,,1,0,0,0,1,0,1,0,0,2,,,,,,,202210,5,2,,,5,4,1043.2919105,,625,,125.75500447,42.536905999,250,94.844719134,,56.818181818,,11.432273134,3.8669914544,22.727272727,,,,i,i,,0,1043.2919105,0,874.81568225,2.5834562335,116,993.39913848,,513855.38105,,103391.81719,34972.508865,205542.15242,857761.85952,816.74158854,8221.6860968,9043.8547064,,,,,,,,,,
2023031090,2023,3,,822.16860968,,7,1,,TR,,2332.8297165,TR,2,2,6,5,5,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,3,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,202205,10,3,1,,5,3,420,200,80,,40,20,80,70,40,13.333333333,,6.6666666667,3.3333333333,13.333333333,,,,,,,200,22,198,423.70938895,2.4882534912,50.285714286,476.48335672,164433.72194,65773.488774,,32886.744387,16443.372194,65773.488774,345310.81606,391.74965893,4110.8430484,4933.0116581,,,,,,,,,,
2023031093,2023,3,,272.36693017,,7,3,,FR,90,2871.9122229,FR,1,1,29,28,26,2,,,,2,,1,,3,1,2,698,19,4,1,091,01,1,1,,,,,,,,,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,202211,3,3,0,0,1,5,1728.8234405,543.53190054,435.29153999,0,40,40,670,59.614601397,19.411853591,15.010053103,0,1.3793103448,1.3793103448,23.103448276,i,i,,,,,543.53190054,948.23323199,237.058308,956.10077866,90.88090537,286,1332.981684,148040.1152,118559.02048,0,10894.677207,10894.677207,182485.84321,470874.3333,363.06012925,7626.2740448,7898.640975,,,,,,,,,,
2023031094,2023,3,,1084.0244499,,7,1,,US,175,8406.7485175,US,2,2,3,2,2,,,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,8,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202303,0,1,,,1,1,318.36478829,,85.031166347,,54.915859477,53.611310613,124.80645185,106.1215961,,28.343722116,,18.305286492,17.870436871,41.602150616,,i,,i,i,i,0,0,318.36478829,166.34364547,0.85104,38,205.19468547,,92175.863324,,59530.13436,58115.971496,135293.24531,345115.21449,222.43605603,2168.0488998,3252.0733497,,,,,,,,,,
2023031095,2023,3,,1084.0244499,,7,1,,SE,80,877.58271056,SE,4,2,2,1,1,,,,,2,,1,,2,,1,478,21,2,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202112,15,2,,,3,1,229.31786997,51.5,46.142771947,,36.610572985,35.740873742,59.323651294,114.65893498,51.5,23.071385973,,18.305286492,17.870436871,29.661825647,,i,,i,i,i,0,0,229.31786997,166.34364547,87.885356212,19,273.22900168,55827.25917,50019.892976,,39686.75624,38743.980997,64308.28846,248586.17784,296.18691824,1084.0244499,2168.0488998,,,,,,,,,,
2023031096,2023,3,,272.36693017,,7,3,,FR,87,2386.4917128,FR,2,2,9,8,8,,,,,2,,1,,1,,2,148,19,4,3,,,,,,,,,,,,,8,,,,,,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,202210,5,3,0,0,4,4,2777.7777778,333.33333333,11.111111111,33.333333333,111.11111111,1000,1288.8888889,308.64197531,41.666666667,1.2345679012,3.7037037037,12.345679012,111.11111111,143.20987654,,,,,,,1233.3333333,308.88888889,1235.5555556,881.82518616,31.009033105,76.857142857,989.69136213,90788.976724,3026.2992241,9078.8976724,30262.992241,272366.93017,351050.71,756574.80603,269.55919812,2178.9354414,2451.3023715,,,,,,,,,,
2023031097,2023,3,,1084.0244499,,7,1,,DK,,894.68432209,DK,1,3,9,8,6,1,1,,,2,,1,,1,,2,305,17,4,2,240,19,4,1,851,19,4,1,,,,,1,2,,,,,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,,,3,,,4,2,1297.5835263,882.00201598,50,,164.74757843,160.83393184,40,144.17594736,110.250252,5.5555555556,,18.305286492,17.870436871,4.4444444444,i,,,i,i,,0,648.79176313,648.79176313,333.66164377,209.59312561,86,629.25476938,956111.75019,54201.222495,,178590.40308,174347.91449,43360.977996,1406612.2682,682.12755522,8672.1955992,9756.2200491,,,,,,,,,,
2023031098,2023,3,,272.36693017,,7,3,,FR,90,2871.9122229,FR,2,2,8,7,7,,,,,2,,1,,1,,2,698,19,4,1,,,,,,,,,,,,,8,,,,,,1,1,1,0,0,0,0,0,0,2,,,,,,,202208,7,4,,,3,3,677,500,80,0,7,20,70,84.625,71.428571429,10,0,0.875,2.5,8.75,,,,,,,0,,,968.91140815,1.8747292121,71.333333333,1042.1194707,136183.46509,21789.354414,0,1906.5685112,5447.3386034,19065.685112,184392.41173,283.83888111,1906.5685112,2178.9354414,,,,,,,,,,
2023031099,2023,3,,272.36693017,,7,3,,FR,88,2678.7898702,FR,2,2,8,7,7,,,,,2,,1,,1,,2,698,19,4,1,,,,,,,,,,,,,3,2,,,,,0,0,0,1,0,0,1,1,0,2,,,,,,,202212,3,3,,,4,5,1804.6449898,275,125,,154.64498976,600,650,225.58062372,39.285714286,15.625,,19.330623721,75,81.25,,,,i,,,875,185.92899795,743.71599181,920.99076651,1.8747292121,68,990.86549572,74900.905797,34045.866271,,42120.181128,163420.1581,177038.50461,491525.61591,269.87899328,1906.5685112,2178.9354414,,,,,,,,,,
2023031100,2023,3,,1568.6511095,,7,1,,CH,130,1790.3175065,DE,1,3,6,5,3,2,,,,2,,2,,5,,2,837,06,3,1,091,01,1,1,,,,,,,,,1,2,,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,202303,0,1,,,4,4,1292.6789926,833.68775123,100,47.191708292,79.981061593,7.9708574284,223.84761406,215.44649877,166.73755025,16.666666667,7.8652847153,13.330176932,1.3284762381,37.307935676,i,,i,i,i,i,0,1292.6789926,0,666.40940188,67.480906879,106,839.89030876,1307765.2159,156865.11095,74027.32557,125462.381,12503.494349,351138.80814,2027762.3359,1317.4948647,7843.2555474,9411.9066568,,,,,,,,,,
2023031101,2023,3,,1568.6511095,,7,1,,CH,130,1790.3175065,CH,1,2,9,8,8,,,,,2,,1,,1,,2,261,19,4,3,,,,,,,,,,,,,3,2,,,,,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,202212,3,2,,,4,3,1679.0116545,552.34629422,202.71895947,78.108333333,173.97561348,297.44309848,374.41935554,186.5568505,69.043286778,22.52432883,8.6787037037,19.330623721,33.049233165,41.602150616,i,i,i,i,i,i,0,167.90116545,1511.1104891,664.39589189,95.132146982,94,853.52803887,866438.62724,317995.32068,122524.72374,272907.03911,466584.44644,587333.33748,2633783.4947,1338.8877051,12549.208876,14117.859985,,,,,,,,,,
2023031102,2023,3,,272.36693017,,7,3,,FR,89,2187.5176816,FR,1,2,8,7,7,,,,,2,,1,,1,,2,240,19,4,1,,,,,,,,,,,,,3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,202303,0,2,,,5,5,1341.2434304,483.30300744,200,50,175,332.94042299,100,167.6554288,69.043286778,25,6.25,21.875,41.617552874,12.5,i,,,,i,,483.30300744,171.5880846,686.35233839,915.95348143,21.802499234,83,1020.7559807,131635.75648,54473.386034,13618.346509,47664.21278,90681.960941,27236.693017,365310.35576,278.02017291,1906.5685112,2178.9354414,,,,,,,,,,
2023031103,2023,3,,340.74635058,,7,1,,CN,23,7068.6514018,CN,1,2,2,1,1,,,,,2,,2,,6,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202202,13,4,,,5,1,444.1187709,300,44.794704379,,26.586029442,16.729770008,56.008267072,222.05938545,300,22.39735219,,13.293014721,8.3648850041,28.004133536,,i,,i,i,i,0,0,444.1187709,1984.1381005,2.5834562335,16.666666667,2003.3882234,102223.90517,15263.632042,,9059.0925087,5700.6080763,19084.612607,151331.85041,682.64722589,340.74635058,681.49270115,,,,,,,,,,
2023031108,2023,3,,340.74635058,,7,1,,IE,,2033.7123788,CN,1,2,2,1,1,,,,,2,,1,,1,,1,097,10,3,3,,,,,,,,,,,,,1,2,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202303,0,1,,,3,3,322.49344419,110.250252,56.687444231,,36.610572985,35.740873742,83.204301232,161.24672209,110.250252,28.343722116,,18.305286492,17.870436871,41.602150616,i,i,,i,i,i,0,290.24409977,32.249344419,1935.9744345,32.929072839,26,1994.9035074,37567.371018,19316.039745,,12474.919137,12178.572294,28351.561997,109888.46419,679.75608989,340.74635058,681.49270115,,,,,,,,,,
2023031110,2023,3,,340.74635058,,7,1,,CN,33,6445.0843098,CN,1,2,2,1,1,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,1,0,0,0,0,2,,,,,,,202303,0,1,,,5,4,288.73398291,100,20,,11,7.7339829088,150,144.36699145,100,10,,5.5,3.8669914544,75,,,,,i,,0,0,288.73398291,4375.7099859,2.5834562335,26,4404.2934421,34074.635058,6814.9270115,,3748.2098563,2635.3264516,51111.952586,98385.050963,1500.7469173,340.74635058,681.49270115,,,,,,,,,,
2023031112,2023,3,,189.2152747,,7,1,,IN,,5230.2055043,IN,2,2,4,3,3,,,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,1,2,,,,,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,202301,2,2,,,3,3,2600,1200,200,200,500,300,200,650,400,50,50,125,75,50,,,,,,,0,0,2600,1662.8055634,317.5012,45,2025.3067634,227058.32965,37843.054941,37843.054941,94607.637352,56764.582411,37843.054941,491959.71423,383.21897559,567.64582411,756.86109882,,,,,,,,,,
2023031113,2023,3,,1822.4165205,,7,1,,DE,61,1532.7731317,DE,2,2,3,2,2,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,1,1,1,0,0,2,,,,,,,202210,5,4,,,5,5,453,162,50,,22,169,50,151,81,16.666666667,,7.3333333333,56.333333333,16.666666667,,,,,,,0,407.7,45.3,593.47088128,2.5834562335,27.333333333,623.38767084,295231.47631,91120.826023,,40093.16345,307988.39196,91120.826023,825554.68377,1136.07199,3644.8330409,5467.2495614,,,,,,,,,,
2023031114,2023,3,,1822.4165205,,,1,,AR,,12932.564949,AR,1,2,8,7,7,,,,,2,,1,,2,,2,853,02,2,1,,,,,,,,,,,,,1,2,,,,,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,,,1,,,4,4,1109.7208321,720.31504521,50,,146.44229194,142.96349497,50,138.71510401,102.90214932,6.25,,18.305286492,17.870436871,6.25,i,,,i,i,,0,0,1109.7208321,573.10098291,38.702321393,146,757.8033043,1312714.0383,91120.826023,,266878.85212,260539.03505,91120.826023,2022373.5775,1381.033261,12756.915643,14579.332164,,,,,,,,,,
2023031115,2023,3,,1241.4401139,,1,1,,US,167,7262.8463819,US,1,1,4,3,3,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,202301,2,1,,,3,3,493.25905872,121.42920961,93.407084318,,37.362833727,74.651328598,166.40860246,123.31476468,40.476403205,23.35177108,,9.3407084318,18.66283215,41.602150616,,,,,i,i,121.42920961,185.91492455,185.91492455,74.367510729,1.7131194755,66,142.0806302,150747.09181,115959.3014,,46383.720558,92675.153878,206586.3144,612351.58204,176.38459374,3724.3203417,4965.7604556,,,,,,,,,,
2023031119,2023,3,,695.78975083,,1,1,,AU,,15198.793098,LK,2,2,11,10,10,,,,,2,,2,,6,,2,261,19,4,3,,,,,,,,,,,,,1,2,,,,,1,0,0,1,0,0,0,0,0,2,,,,,,,202302,1,2,,,5,5,2173.6424091,935.4968166,246.37087409,,331.5755186,352.15373092,308.0454689,197.60385537,93.54968166,22.39735219,,30.143228964,32.013975538,28.004133536,,i,,i,i,i,935.4968166,123.81455925,1114.3310333,4134.3156469,262.66999653,136,4532.9856434,650909.09692,171422.32909,,230706.84747,245024.95669,214334.88005,1512398.1102,3154.0049513,6957.8975083,7653.6872591,,,,,,,,,,
2023031120,2023,3,,1079.6390586,,1,1,,GB,73,1885.8883281,GB,1,2,5,4,4,,,,,2,,1,,1,,2,148,19,4,3,,,,,,,,,,,,,1,2,,,,,0,1,0,0,0,0,0,0,0,2,,,,,,,202204,11,2,,,5,5,1417.3614203,1417.3614203,0,0,0,0,0,283.47228405,354.34035507,0,0,0,0,0,,,,,,,1417.3614203,0,0,704.04239016,304.05623094,58,1066.0986211,1530238.7494,0,0,0,0,0,1530238.7494,1151.0017116,4318.5562343,5398.1952928,,,,,,,,,,
2023031121,2023,3,,1079.6390586,,1,1,,US,153,6343.2789614,US,2,2,7,6,6,,,,,2,,2,,6,,2,261,19,4,3,,,,,,,,,,,,,1,2,,,,,1,1,1,0,0,0,0,0,0,2,,,,,,,202302,1,1,,,5,5,1261.0026027,500,200,,211.00260275,300,50,180.14322896,83.333333333,28.571428571,,30.143228964,42.857142857,7.1428571429,,,,i,,,0,504.4010411,756.60156165,689.07761455,262.66999653,126,1077.7476111,539819.52928,215927.81171,,227806.65139,323891.71757,53981.952928,1361427.6629,1163.5784162,6477.8343514,7557.47341,,,,,,,,,,
2023031126,2023,3,,1041.0370244,,1,1,,GB,75,1856.1493914,GB,2,2,11,10,5,5,,,,2,,1,,1,,1,091,01,1,1,148,19,4,3,,,,,,,,,1,2,,,,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,,2,,,2,3,2090.5961723,893.41642127,375.11169724,,159.15324338,205.29115365,457.62365678,190.05419748,89.341642127,34.101063386,,14.468476671,18.66283215,41.602150616,i,i,,i,i,i,0,,,347.89466274,363.45587672,136,847.35053947,930079.57279,390505.16513,,165684.41892,213715.69174,476403.16997,2176388.0185,882.12328427,10410.370244,11451.407269,,,,,,,,,,
2023031127,2023,3,,1041.0370244,,1,1,,GB,72,1807.3203232,GB,2,2,4,3,3,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,202301,2,2,,,4,4,818.47228405,283.47228405,400,0,35,100,0,204.61807101,94.490761351,100,0,8.75,25,0,,,,,,,283.47228405,0,535,678.50978882,0.9394868018,45,724.44927562,295105.1431,416414.80978,0,36436.295856,104103.70244,0,852059.95118,754.17851826,3123.1110733,4164.1480978,,,,,,,,,,
2023031138,2023,3,,932.08821072,,,1,,KR,,7067.5809331,,,2,20,19,19,,,,,2,,2,,6,,1,,,,,,,,,,,,,,,,,7,2,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,1301.2027779,,447.94704379,,266.60353864,26.569524761,560.08267072,65.060138896,,22.39735219,,13.330176932,1.3284762381,28.004133536,,i,,i,i,i,0,,,1846.9480324,21.514628,215,2083.4626604,,417526.15855,,248498.01531,24765.140795,522046.45441,1212835.7691,1941.9709832,17709.676004,18641.764214,,,,,,,,,,
2023031139,2023,3,,974.3174593,,1,1,,IL,,3261.0033033,IL,2,4,7,6,6,,,,,2,,1,,1,,2,698,19,4,1,,,,,,,,,,,,,1,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,202212,3,4,,1,1,1,1593.8770531,778.33269881,157.67030181,,135.31436604,231.34463215,291.21505431,227.69672188,129.72211647,22.52432883,,19.330623721,33.049233165,41.602150616,i,i,,i,i,i,0,0,1593.8770531,1693.2775044,183.70782825,70,1946.9853326,758343.1376,153620.92786,,131839.14933,225403.11422,283735.91183,1552942.2408,1896.9818026,5845.9047558,6820.2222151,,,,,,,,,,
2023031140,2023,3,,974.3174593,,,1,,IL,,3261.0033033,,,2,7,6,6,,,,,2,,2,i,,,2,698,19,4,1,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.8705642,959.74141342,121.99978452,,211.00260275,224.09782877,196.02893475,244.69579489,159.95690224,17.428540646,,30.143228964,32.013975538,28.004133536,i,i,,i,i,i,0,,,1695.9341195,221.95121584,84,2001.8853354,935092.81551,118866.52009,,205583.51981,218342.42716,190994.41366,1668879.6962,1950.4718338,5845.9047558,6820.2222151,,,,,,,,,,
2023031145,2023,3,,4575.0558958,,2,1,,FR,90,2307.1028299,FR,1,2,8,7,7,,,,,2,,1,,1,,1,698,19,4,1,,,,,,,,,,,,,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,,,,,,,202301,2,3,1,2,4,5,1332.9952383,908.05481528,20,0,12,332.94042299,60,166.62440478,129.72211647,2.5,0,1.5,41.617552874,7.5,i,,,,i,,908.05481528,212.4702115,212.4702115,370.75309027,221.95121584,76,668.70430611,4154401.5364,91501.117917,0,54900.67075,1523221.0452,274503.35375,6098527.724,3059.3595783,32025.391271,36600.447167,,,,,,,,,,
2023031156,2023,3,,601.77046943,,2,1,,DE,60,1287.6200106,DE,2,2,8,7,7,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,4,,,,,,1,0,0,1,1,0,0,0,0,2,,,,,,,202301,2,3,,,4,4,134,0,40,0,44,0,50,16.75,0,5,0,5.5,0,6.25,,,,,,,0,0,134,451.92204232,2.5834562335,68,522.50549855,0,24070.818777,0,26477.900655,0,30088.523471,80637.242903,314.42837914,4212.393286,4814.1637554,,,,,,,,,,
2023031169,2023,3,,640.91218642,,3,1,,US,165,7467.9646983,US,1,3,3,2,2,,,,,2,,2,,9,,2,837,06,3,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,202301,2,1,,,1,1,631,480,140,0,0,0,11,210.33333333,240,46.666666667,0,0,0,3.6666666667,,,,,,,131,50,450,284.93549441,63.065574659,46,394.00106907,307637.84948,89727.706099,0,0,0,7050.0340506,404415.58963,252.52008663,1281.8243728,1922.7365593,,,,,,,,,,
2023031170,2023,3,,601.77046943,,3,1,,DE,57,1177.5607333,CN,2,2,1,0,0,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,,,,,,,,,2,,,4,5,378.28685762,0,150,200,,28.286857617,,378.28685762,89.341642127,150,200,,28.286857617,,i,,,,i,,0,,,437.49073604,2.5834562335,6,446.07419227,0,90265.570414,120354.09389,,17022.195587,,227641.85989,268.43427608,0,601.77046943,,,,,,,,,,
2023031171,2023,3,,1069.0259577,,3,1,,IT,98,2219.4809231,IT,1,2,7,6,6,,,,,2,,1,,1,,1,698,19,4,1,,,,,,,,,,,,,1,2,,,,,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,202302,1,2,,,3,4,2300,675,500,,250,700,175,328.57142857,112.5,71.428571429,,35.714285714,100,25,,,,,,,675,162.5,1462.5,417.93246876,199.4013898,84,701.33385856,721592.52143,534512.97884,,267256.48942,748318.17037,187079.54259,2458759.7026,749.7440998,6414.155746,7483.1817037,,,,,,,,,,
2023031177,2023,3,,1065.6597211,,3,1,,RO,,1769.1728365,RO,1,3,4,3,3,,,,,2,,2,,7,,2,091,01,1,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2,,,,,,,202303,0,4,,,5,2,777.37070671,479.87070671,187.5,0,10,0,100,194.34267668,159.95690224,46.875,0,2.5,0,25,i,i,,,,,479.87070671,29.75,267.75,550.78914901,2.5834562335,38,591.37260525,511378.88348,199811.19771,0,10656.597211,0,106565.97211,828412.65051,630.20196558,3196.9791633,4262.6388844,,,,,,,,,,
2023031178,2023,3,,1065.6597211,,3,1,,HU,,1477.9006195,FI,2,3,9,8,8,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,5,,,,,,1,0,0,1,0,0,1,0,0,2,,,,,,,202302,1,1,,,5,4,700,0,100,0,0,0,600,77.777777778,0,11.111111111,0,0,0,66.666666667,,,,,,,100,0,600,557.71165004,2.5834562335,134,694.29510627,0,106565.97211,0,0,0,639395.83267,745961.80478,739.88232931,8525.2777689,9590.93749,,,,,,,,,,
2023031181,2023,3,,1084.0244499,,3,1,,AU,,15198.793098,AU,1,3,5,4,2,1,1,,,2,,1,,1,,1,091,01,1,1,698,19,4,1,681,10,3,3,,,,,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,202209,6,2,,,1,1,762.93942722,357.36656851,180.53504145,0,46.77484083,131.4881356,46.77484083,152.58788544,89.341642127,36.107008291,0,9.354968166,26.29762712,9.354968166,i,i,,,i,,357.36656851,40.557285871,365.01557284,166.34364547,225.55441269,58,449.89805816,387394.09784,195704.399,0,50705.0711,142536.35386,50705.0711,827044.9929,487.70049501,4336.0977996,5420.1222495,,,,,,,,,,
2023031183,2023,3,,601.77046943,,3,1,,DE,66,1110.885562,DE,1,3,3,2,2,,,,,2,,2,,5,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,1,0,0,0,0,2,,,,,,,202302,1,1,,,5,1,862,600,100,0,150,0,12,287.33333333,300,33.333333333,0,50,0,4,,,,,,,0,86.2,775.8,466.84020847,2.5834562335,46,515.4236647,361062.28166,60177.046943,0,90265.570414,0,7221.2456331,518726.14465,310.16674066,1203.5409389,1805.3114083,,,,,,,,,,
2023031186,2023,3,,1277.9733157,,3,1,,DE,60,1287.6200106,DE,2,1,9,8,5,3,,,,2,,1,,1,,1,091,01,1,1,837,06,3,1,,,,,,,,,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,202301,2,3,,,4,3,380,150,50,0,50,70,60,42.222222222,18.75,5.5555555556,0,5.5555555556,7.7777777778,6.6666666667,,,,,,,150,46,184,224.98582619,14.33630674,76.857142857,316.17927579,191695.99735,63898.665784,0,63898.665784,89458.132098,76678.398941,485629.85996,404.06867743,10223.786525,11501.759841,,,,,,,,,,
2023031189,2023,3,,1084.0244499,,3,1,,SE,80,877.58271056,SE,1,2,3,2,2,,,,,2,,2,,6,,2,853,02,2,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,202303,0,1,,,1,1,637.41380447,319.91380447,137.5,0,180,0,0,212.47126816,159.95690224,45.833333333,0,60,0,0,i,i,,,,,319.91380447,0,317.5,332.68729093,59.559325685,46,438.24661661,346794.38591,149053.36186,0,195124.40098,0,0,690972.14875,475.0700475,2168.0488998,3252.0733497,,,,,,,,,,
2023031216,2023,3,,981.42307692,,3,5,2,ID,,10150.450974,ID,1,1,4,3,3,,,,,1,,1,,1,,1,698,19,4,1,,,,,,,,,,,,,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,202207,8,3,0,0,3,4,489.16634941,389.16634941,10,0,0,90,0,122.29158735,129.72211647,2.5,0,0,22.5,0,i,,,,,,0,489.16634941,0,44.786940131,188.01200042,36,268.79894055,381936.83607,9814.2307692,0,0,88328.076923,0,480079.14376,263.80548331,2944.2692308,3925.6923077,,,,,,,,,,
2023031227,2023,3,,696.87850467,,3,4,2,DE,55,1131.9697489,DE,1,2,2,1,1,,,,,1,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,1,1,1,0,0,0,0,2,,,,,,,202209,6,3,,,5,4,325,150,100,0,20,15,40,162.5,150,50,0,10,7.5,20,,,,,,,150,0,175,70.369273533,1.7341129169,16,88.10338645,104531.7757,69687.850467,0,13937.570093,10453.17757,27875.140187,226485.51402,61.397356206,696.87850467,1393.7570093,,,,,,,,,,
2023031229,2023,3,,696.87850467,,3,4,2,EE,,82.281751739,GE,2,2,1,0,0,,,,,1,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,8,,,,,,0,0,0,1,1,0,0,1,0,2,,,,,,,202303,0,3,,,5,5,66,,30,0,6,5,25,66,,30,0,6,5,25,,,,,,,15,,,20.620729097,1.7341129169,6,28.354842014,,20906.35514,0,4181.271028,3484.3925234,17421.962617,45993.981308,19.759879903,0,696.87850467,,,,,,,,,,
2023031235,2023,3,,696.87850467,,4,4,1,EE,,82.281751739,EE,1,3,10,9,1,8,,,,1,,1,,2,,2,091,01,1,1,049,01,1,1,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,202303,0,1,,,4,4,414.32273134,0,200,0,114.32273134,0,100,41.432273134,0,20,0,11.432273134,0,10,,,,i,,,0,0,414.32273134,26.343357668,8.8197213078,150,185.16307898,0,139375.70093,0,79669.054064,0,69687.850467,288732.60547,129.0361696,6271.9065421,6968.7850467,,,,,,,,,,
2023031236,2023,3,,2283.185881,,4,1,,FR,87,1922.6285083,FR,1,2,14,13,13,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202303,0,1,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,357.78012734,2.5834562335,214,574.36358357,0,0,0,0,0,0,0,1311.3788246,29681.416453,31964.602334,,,,,,,,,,
2023031237,2023,3,,696.87850467,,4,4,1,EE,,82.281751739,EE,1,3,16,15,15,,,,,1,,2,,7,,2,765,18,3,2,,,,,,,,,,,,,6,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,202303,0,1,,,1,1,220,0,0,120,0,0,100,13.75,0,0,7.5,0,0,6.25,,,,,,,0,0,220,26.343357668,187.95725588,246,460.30061355,0,0,83625.420561,0,0,69687.850467,153313.27103,320.77360327,10453.17757,11150.056075,,,,,,,,,,
